,genres comedy,genres outros,genres action,genres animation,genres drama,genres crime,genres romance,genres family,genres thriller,genres documentation
2458,0,0,0,0,1,0,1,0,0,0
2459,1,0,0,0,1,0,0,0,0,0
2460,0,1,0,0,1,0,0,0,0,0
2461,1,1,0,0,1,0,0,0,0,0
2462,0,0,0,0,0,0,0,0,0,1
2463,0,1,0,0,1,0,0,0,0,0
2464,1,0,0,0,1,0,0,0,0,0
2465,0,0,0,0,0,0,0,0,0,1
2466,0,1,0,0,1,0,0,1,0,1
2467,0,2,0,0,1,0,1,0,0,0
2468,1,1,0,0,0,0,0,0,0,0
2469,0,1,0,0,1,0,0,0,0,0
2470,0,0,1,0,1,0,0,0,0,0
2471,0,0,0,0,1,1,0,0,1,0
2472,0,0,0,0,0,1,0,0,1,0
2473,0,2,0,0,0,0,0,0,0,1
2474,0,2,0,0,1,0,0,0,0,0
2475,1,0,0,0,0,0,0,0,0,1
2476,0,0,0,0,0,0,0,0,0,1
2477,1,0,0,0,0,1,0,0,1,0
2478,1,0,0,0,1,0,0,0,0,0
2479,1,0,0,0,0,0,0,0,0,1
2480,1,2,1,1,0,0,0,0,0,0
2481,1,0,0,0,0,0,0,0,0,1
2482,0,0,1,0,0,1,0,0,1,0
2483,0,0,0,0,0,0,0,0,0,1
2484,0,0,0,0,1,1,1,1,1,0
2485,0,0,0,0,0,0,0,0,0,0
2486,0,0,0,0,1,0,0,0,1,0
2487,0,0,0,1,0,0,0,0,0,0
2488,0,1,0,0,1,0,0,0,0,0
2489,1,0,0,0,1,0,0,0,0,0
2490,1,0,1,0,0,0,1,0,1,0
2491,1,0,0,0,0,0,0,0,0,0
2492,0,1,1,0,1,1,0,0,1,0
2493,1,1,0,0,1,0,1,0,0,0
2494,0,0,1,0,1,1,0,0,0,0
2495,1,0,0,0,1,0,1,0,0,0
2496,1,0,0,0,0,0,0,0,0,0
2497,0,1,0,0,0,0,0,0,0,1
2498,0,1,0,0,0,0,0,0,0,0
2499,0,1,0,0,0,0,0,0,0,1
2500,0,0,0,0,0,0,0,0,0,1
2501,0,2,1,0,1,0,0,0,1,0
2502,1,0,0,0,1,0,1,0,0,0
2503,0,1,1,1,1,0,0,0,0,0
2504,1,0,0,0,0,0,1,0,0,0
2505,1,1,0,0,0,0,1,0,0,0
2506,0,0,0,0,0,0,0,0,0,1
2507,1,0,1,1,0,0,0,1,0,0
2508,1,0,0,0,0,0,1,1,0,0
2509,0,0,0,0,1,0,0,0,0,0
2510,0,1,0,0,0,0,0,0,0,0
2511,1,1,0,0,0,0,0,0,0,0
2512,1,1,0,1,0,0,0,1,0,0
2513,1,0,0,0,0,0,0,1,0,0
2514,0,1,0,0,1,0,0,0,0,0
2515,0,0,1,0,1,0,0,0,1,0
2516,1,0,0,0,1,0,0,0,0,0
2517,1,1,0,1,0,0,0,0,0,0
2518,0,0,0,0,0,0,0,0,0,1
2519,0,1,0,0,1,0,1,0,0,0
2520,0,1,1,1,0,0,0,0,0,0
2521,1,0,0,0,0,0,0,0,0,0
2522,0,0,0,0,0,0,0,0,0,1
2523,0,2,0,0,0,0,0,0,0,1
2524,0,0,0,0,0,1,0,0,0,0
2525,0,1,0,0,0,0,0,0,0,1
2526,1,1,0,0,0,0,0,1,0,0
2527,0,1,1,0,0,1,0,0,1,0
2528,1,1,0,0,1,0,0,0,0,0
2529,0,1,0,0,0,0,0,0,0,1
2530,1,0,0,0,0,0,0,0,0,0
2531,1,0,0,0,0,0,0,0,0,1
2532,0,0,0,0,0,0,0,0,0,1
2533,1,1,0,0,1,0,0,0,0,0
2534,0,1,0,1,1,0,0,0,0,0
2535,0,1,1,0,1,0,0,1,0,0
2536,0,0,1,0,0,0,0,0,1,0
2537,1,0,0,0,0,0,0,0,0,1
2538,0,1,0,0,1,0,0,1,0,1
2539,1,1,0,0,1,0,0,0,0,0
2540,1,0,0,0,0,0,1,0,0,0
2541,0,3,0,0,0,0,0,0,0,1
2542,0,1,0,0,0,0,0,0,0,1
2543,1,1,0,0,0,0,0,0,0,0
2544,0,0,1,0,0,0,0,0,1,0
2545,0,0,0,0,1,0,0,0,0,0
2546,0,3,0,0,0,0,0,0,1,1
2547,0,0,0,0,1,0,0,0,0,0
2548,0,1,0,0,1,0,0,0,1,0
2549,1,1,0,1,0,0,0,0,0,0
2550,0,1,0,0,0,0,0,0,0,1
2551,1,0,0,0,0,0,0,0,0,0
2552,0,0,0,0,0,0,0,0,0,1
2553,1,0,0,0,0,0,0,0,0,0
2554,0,1,0,0,1,0,0,0,0,0
2555,0,0,0,0,1,0,0,0,0,0
2556,0,3,1,1,0,0,0,0,0,0
2557,1,0,0,1,0,0,0,0,0,0
2558,1,1,0,0,1,0,1,1,0,0
2559,1,0,0,0,0,0,0,0,0,0
2560,1,0,0,0,0,0,1,0,0,0
2561,1,1,0,0,0,0,0,0,0,0
2562,0,1,0,0,0,0,0,0,0,0
2563,0,0,0,0,0,0,0,1,0,0
2564,0,1,0,0,1,0,1,0,0,0
2565,1,0,0,0,0,0,0,0,0,0
2566,1,0,0,0,0,0,0,0,0,0
2567,0,0,0,0,1,0,1,0,0,0
2568,0,0,0,0,0,0,0,0,0,1
2569,0,0,0,0,0,0,0,0,0,1
2570,0,0,0,0,0,0,0,0,0,1
2571,0,0,0,0,0,0,0,0,0,1
2572,1,0,1,0,0,0,0,0,0,0
2573,1,1,0,0,1,0,1,0,0,0
2574,0,1,0,0,0,0,0,0,0,1
2575,0,0,0,1,0,0,0,0,0,0
2576,0,0,0,0,1,0,0,0,0,0
2577,1,0,0,0,0,0,0,0,0,0
2578,1,1,1,1,0,0,0,0,0,0
2579,0,0,0,0,0,0,0,0,0,1
2580,0,0,0,0,1,1,0,0,1,0
2581,0,0,0,0,0,0,0,0,0,1
2582,1,0,0,0,1,0,0,0,0,0
2583,1,0,0,0,0,0,1,0,0,0
2584,1,0,0,0,1,0,0,0,0,0
2585,1,0,1,1,0,0,0,1,0,0
2586,0,1,0,0,0,0,0,0,0,1
2587,0,0,0,0,1,1,0,0,1,0
2588,0,0,0,0,0,1,0,0,0,1
2589,0,2,0,0,1,0,1,0,0,0
2590,0,1,0,0,1,0,0,1,0,0
2591,1,0,0,0,1,0,1,0,0,0
2592,0,2,0,1,1,0,0,0,0,0
2593,1,0,1,0,0,0,0,0,0,0
2594,0,0,0,0,1,0,0,0,0,0
2595,1,0,0,0,1,0,1,0,0,0
2596,0,0,0,0,0,0,0,0,0,1
2597,0,1,0,0,1,0,0,0,1,0
2598,1,0,0,0,0,0,0,0,0,0
2599,1,0,0,0,0,0,0,0,0,1
2600,0,0,0,0,0,0,0,0,0,1
2601,0,0,0,0,1,1,0,0,0,0
2602,0,0,0,0,1,0,0,0,0,0
2603,0,1,1,0,1,0,0,0,0,0
2604,0,0,0,0,0,0,0,0,0,1
2605,0,1,0,0,1,0,1,0,0,0
2606,0,1,0,0,1,0,0,0,0,0
2607,0,0,0,1,0,0,0,1,0,0
2608,0,0,0,0,0,0,0,0,0,1
2609,0,0,0,0,1,0,0,0,1,0
2610,0,3,0,0,1,0,0,0,0,0
2611,0,1,0,0,1,0,0,0,1,0
2612,0,0,0,0,1,0,0,1,1,0
2613,1,2,1,0,0,0,0,0,0,0
2614,1,0,0,0,0,0,0,0,0,0
2615,0,0,0,0,0,1,0,0,1,1
2616,1,0,0,0,0,0,0,0,0,1
2617,1,0,1,0,1,0,1,1,0,0
2618,0,1,0,0,0,0,0,0,0,1
2619,0,0,0,0,1,0,0,0,1,0
2620,1,0,0,0,0,0,0,0,0,0
2621,1,0,0,0,0,1,1,0,0,0
2622,0,1,0,0,0,0,0,1,0,0
2623,0,1,0,0,1,0,0,0,0,0
2624,0,0,0,1,0,0,0,0,0,0
2625,0,0,1,0,1,0,0,0,1,0
2626,1,0,0,0,0,0,0,0,0,1
2627,1,0,0,0,1,0,1,0,0,0
2628,0,0,0,0,0,0,0,0,0,1
2629,1,0,0,0,0,0,0,0,0,0
2630,1,0,0,0,0,0,0,0,0,1
2631,0,0,0,0,1,0,0,0,0,0
2632,1,0,0,0,1,0,0,1,0,0
2633,0,1,0,0,0,0,0,0,1,0
2634,0,2,0,1,0,0,0,0,0,0
2635,1,2,0,1,0,0,0,1,0,0
2636,1,0,1,0,1,0,0,0,0,0
2637,1,0,0,0,0,0,0,0,0,0
2638,1,0,0,0,0,0,0,0,0,0
2639,1,0,0,0,0,0,0,0,0,0
2640,1,0,1,0,0,1,0,0,0,0
2641,1,0,0,0,1,0,1,1,0,0
2642,0,0,0,1,0,0,0,1,0,0
2643,0,1,0,0,1,0,0,0,1,0
2644,0,1,0,0,1,0,1,0,0,0
2645,0,0,0,0,0,0,0,1,0,0
2646,0,3,0,1,1,0,0,0,1,0
2647,0,1,0,0,0,0,0,0,0,1
2648,0,0,0,0,1,1,1,0,0,0
2649,0,1,0,0,0,0,0,0,1,0
2650,0,1,0,0,0,0,0,0,1,0
2651,1,0,0,0,0,0,0,0,0,1
2652,1,1,0,0,0,0,0,1,0,0
2653,0,1,0,0,0,0,0,0,0,0
2654,0,1,0,0,0,0,0,0,0,0
2655,1,0,0,0,0,0,0,0,0,0
2656,0,2,0,1,0,0,0,1,0,0
2657,1,0,0,0,0,0,0,0,0,0
2658,0,0,0,0,0,0,0,0,0,0
2659,1,1,0,0,1,0,0,1,0,0
2660,1,0,0,0,0,0,0,0,0,0
2661,0,0,0,0,1,0,1,0,1,0
2662,1,1,0,1,0,0,0,1,0,0
2663,0,0,0,0,1,0,0,0,0,0
2664,1,0,0,0,0,0,0,0,0,0
2665,1,0,0,0,1,0,1,0,0,0
2666,1,0,1,0,0,0,1,0,0,0
2667,1,0,0,0,0,0,0,0,0,0
2668,1,0,0,0,0,0,0,0,0,0
2669,0,1,0,0,1,0,0,0,0,0
2670,0,2,0,0,1,0,0,0,0,0
2671,0,3,1,1,1,0,1,0,0,0
2672,1,0,0,0,1,0,0,0,0,0
2673,0,0,0,0,0,0,0,0,0,1
2674,1,1,1,1,0,0,0,1,0,0
2675,0,0,0,0,1,0,0,0,0,0
2676,1,2,0,0,1,0,0,0,0,0
2677,0,0,0,0,0,0,0,0,0,0
2678,1,0,0,0,1,0,1,0,1,0
2679,0,1,1,1,1,0,0,0,0,0
2680,1,0,0,0,1,0,0,0,0,0
2681,1,0,0,1,1,0,0,0,0,0
2682,0,1,0,0,0,0,0,0,0,0
2683,0,3,0,0,0,0,0,0,0,0
2684,0,2,1,0,1,0,0,0,0,0
2685,0,0,0,0,1,1,0,0,1,0
2686,0,1,0,0,0,0,0,0,0,1
2687,0,0,0,0,1,0,0,0,0,0
2688,0,0,0,0,0,0,0,0,0,1
2689,1,0,0,0,0,0,0,0,0,1
2690,1,0,0,0,0,0,0,0,0,0
2691,0,2,1,0,0,0,0,0,0,0
2692,1,1,0,0,0,0,0,0,0,0
2693,0,0,0,0,1,0,0,0,0,0
2694,1,1,0,0,1,0,0,0,1,0
2695,1,1,0,0,0,0,0,0,0,0
2696,0,0,0,0,0,0,0,1,0,0
2697,0,0,1,0,1,0,0,0,1,0
2698,1,0,0,0,0,0,0,0,0,1
2699,1,0,0,0,0,0,0,0,0,0
2700,0,1,0,0,0,0,0,0,1,0
2701,1,1,0,0,0,0,0,0,0,0
2702,1,0,0,0,0,0,0,0,0,0
2703,0,0,0,0,1,0,0,0,0,0
2704,0,1,0,0,1,0,0,0,0,0
2705,0,0,0,0,0,0,0,1,0,0
2706,1,1,0,0,0,0,0,0,0,0
2707,0,0,0,0,0,0,0,0,0,1
2708,0,1,0,0,0,0,0,0,0,1
2709,1,1,0,0,1,0,0,0,0,0
2710,1,1,0,0,0,0,0,1,0,0
2711,0,0,0,0,1,0,0,1,0,0
2712,0,1,0,0,0,0,0,0,0,0
2713,1,0,0,0,0,0,0,0,0,0
2714,1,0,0,0,0,0,1,0,0,0
2715,0,0,1,0,1,0,0,0,0,0
2716,0,1,0,0,1,0,0,1,0,0
2717,0,1,0,1,0,0,0,0,0,1
2718,1,0,0,0,1,0,0,0,0,0
2719,0,0,1,0,1,0,1,0,0,0
2720,1,0,0,0,0,0,0,0,0,0
2721,0,0,0,0,1,0,0,0,0,0
2722,1,0,0,0,0,0,0,0,0,0
2723,1,0,0,0,0,0,0,0,0,1
2724,1,1,0,0,0,0,0,0,0,0
2725,0,1,0,0,0,0,0,0,0,1
2726,0,1,0,0,1,0,0,0,0,0
2727,1,0,0,0,1,0,0,1,0,0
2728,1,0,1,1,0,0,0,1,0,0
2729,1,0,0,0,0,0,0,0,0,0
2730,0,0,0,0,0,0,0,0,1,0
2731,1,0,0,0,0,0,0,0,0,1
2732,1,1,1,1,0,0,0,1,0,0
2733,1,0,0,0,0,0,0,1,0,0
2734,0,0,0,0,0,0,0,0,0,1
2735,0,1,1,0,1,1,0,0,1,0
2736,0,0,0,0,1,0,0,0,0,1
2737,1,0,0,0,0,0,0,1,0,0
2738,1,0,0,0,1,0,0,0,0,0
2739,1,1,0,0,0,0,0,0,1,0
2740,1,0,0,0,0,0,0,0,0,1
2741,1,0,0,0,0,0,0,0,0,0
2742,1,1,0,0,1,1,0,0,0,1
2743,0,1,0,0,0,0,0,0,0,0
2744,0,0,0,0,1,0,0,0,0,0
2745,0,1,0,0,1,0,0,0,0,0
2746,0,1,0,0,1,1,0,0,1,0
2747,0,1,0,0,0,0,0,0,0,1
2748,1,1,0,0,0,0,1,0,0,0
2749,0,1,0,0,1,1,0,0,1,0
2750,0,0,0,0,1,0,0,0,0,0
2751,1,0,0,0,1,0,1,0,0,0
2752,1,0,0,0,0,0,0,0,0,0
2753,0,0,0,0,0,0,0,0,0,1
2754,0,1,0,0,0,0,0,0,0,0
2755,0,3,0,0,1,0,1,0,1,0
2756,0,0,0,0,0,0,0,0,0,1
2757,0,2,0,0,0,1,0,0,0,1
2758,0,0,0,0,0,0,0,0,0,1
2759,1,1,0,0,1,0,0,0,0,0
2760,1,0,0,0,0,0,1,0,1,0
2761,1,0,0,0,0,0,1,0,0,0
2762,0,2,0,1,1,0,0,0,1,0
2763,0,0,0,0,1,0,1,0,0,0
2764,0,0,1,0,1,1,0,0,0,0
2765,1,0,0,0,1,0,0,0,0,0
2766,0,0,0,0,0,0,0,0,0,1
2767,1,0,0,0,1,0,0,0,0,0
2768,1,0,0,0,0,0,0,0,0,0
2769,1,1,0,0,0,0,0,0,0,0
2770,1,0,0,0,0,0,0,0,0,0
2771,0,1,0,0,1,0,0,0,1,0
2772,0,0,0,0,0,0,0,0,0,1
2773,0,0,0,0,0,0,0,0,0,1
2774,1,0,0,0,0,0,1,0,0,0
2775,1,0,0,0,0,0,0,0,0,0
2776,0,0,0,0,1,0,0,0,0,0
2777,0,0,0,0,0,0,0,0,1,0
2778,0,0,0,0,1,0,1,0,0,0
2779,1,0,0,0,0,0,1,0,0,0
2780,0,0,1,0,1,0,0,0,0,1
2781,1,0,0,1,0,0,0,0,0,0
2782,0,0,0,0,0,0,1,0,1,0
2783,0,0,0,0,1,0,1,0,0,0
2784,1,0,1,0,1,1,1,0,0,0
2785,0,1,0,0,1,0,0,0,0,0
2786,0,1,0,0,0,0,0,0,0,1
2787,0,0,0,0,1,1,0,0,1,0
2788,0,0,0,0,1,0,1,0,0,0
2789,0,0,0,1,0,0,0,0,0,0
2790,1,0,0,0,1,0,1,0,0,0
2791,0,0,0,0,1,0,0,0,0,0
2792,0,0,0,0,1,1,0,0,0,0
2793,0,1,0,0,1,1,0,0,1,0
2794,0,1,0,0,0,0,0,0,0,1
2795,1,0,0,0,0,0,0,0,0,0
2796,1,1,0,1,0,0,0,1,0,0
2797,1,0,0,0,0,0,0,0,0,0
2798,0,0,0,0,0,0,0,0,0,1
2799,0,1,0,0,0,0,0,0,1,0
2800,1,0,0,0,1,0,0,1,0,0
2801,0,0,1,1,0,0,0,1,0,0
2802,1,1,0,0,0,0,0,0,0,0
2803,0,0,0,0,0,0,0,0,0,1
2804,1,0,0,0,1,0,0,0,0,0
2805,0,0,0,0,0,0,0,0,0,1
2806,1,0,0,0,0,0,0,0,0,1
2807,0,1,0,0,0,0,0,0,0,1
2808,0,0,0,0,1,0,0,0,0,0
2809,1,0,0,0,1,0,0,0,0,0
2810,0,0,0,0,1,0,1,0,0,0
2811,1,0,0,0,1,0,1,0,0,0
2812,0,0,0,0,0,0,0,0,0,0
2813,0,0,0,0,0,0,0,0,0,0
2814,1,0,0,0,0,0,0,0,0,0
2815,1,0,0,1,0,0,0,0,0,0
2816,1,0,0,0,0,0,0,0,0,0
2817,1,0,0,0,0,0,0,0,0,0
2818,0,0,0,0,1,0,0,0,0,0
2819,1,0,0,0,0,0,0,0,0,0
2820,0,0,0,0,1,0,0,0,0,0
2821,0,1,0,1,0,0,0,1,0,0
2822,1,0,0,0,0,0,0,0,0,0
2823,1,0,0,0,1,0,0,0,0,0
2824,0,0,0,0,1,1,0,0,1,0
2825,1,0,0,0,1,0,0,0,0,0
2826,0,1,0,0,0,0,0,0,0,0
2827,1,1,0,1,0,0,0,1,0,0
2828,1,0,0,1,0,0,0,0,0,0
2829,1,0,0,0,0,0,0,0,0,0
2830,1,0,0,0,0,0,0,0,0,0
2831,1,0,0,0,1,0,0,0,0,0
2832,1,0,0,0,1,0,0,0,0,0
2833,0,0,0,0,1,0,0,0,0,1
2834,1,0,0,0,1,0,1,0,0,0
2835,0,2,0,0,0,0,0,0,0,1
2836,0,0,0,0,0,0,0,0,0,1
2837,1,0,0,0,0,0,0,0,0,0
2838,0,1,0,0,1,0,0,0,0,0
2839,0,0,0,0,0,1,0,0,0,1
2840,0,1,0,0,0,0,0,0,0,0
2841,1,0,0,0,0,0,0,0,0,0
2842,0,0,0,0,0,0,0,0,0,0
2843,1,0,0,0,0,0,1,0,0,0
2844,1,0,0,0,0,0,0,0,0,1
2845,0,0,0,0,0,0,0,0,0,1
2846,0,0,0,0,0,0,0,0,0,1
2847,0,0,0,0,0,0,0,0,0,1
2848,0,0,0,0,1,0,1,0,0,0
2849,1,0,0,0,0,0,0,0,0,0
2850,0,0,0,0,1,1,0,0,0,0
2851,0,0,0,0,0,0,0,0,1,0
2852,1,0,0,0,1,0,0,0,0,0
2853,1,1,0,0,1,0,1,0,0,0
2854,1,0,0,0,1,0,1,0,0,0
2855,0,0,1,0,0,1,0,0,1,0
2856,1,0,0,0,0,0,0,0,0,0
2857,0,0,0,0,1,0,1,0,0,0
2858,1,0,0,0,1,0,0,0,0,0
2859,0,0,0,0,0,0,0,0,0,1
2860,1,1,0,0,0,0,0,0,0,0
2861,0,0,0,0,0,1,0,0,1,0
2862,1,0,0,0,0,0,0,0,0,0
2863,1,0,0,0,0,0,0,0,0,0
2864,0,0,1,0,1,1,0,0,1,0
2865,1,0,0,0,0,0,0,0,0,0
2866,0,0,1,0,1,0,1,0,0,0
2867,1,0,0,0,0,0,0,0,0,0
2868,0,0,0,1,0,0,0,1,0,0
2869,1,0,0,0,1,0,0,0,0,0
2870,0,0,0,0,1,0,0,0,1,0
2871,1,0,0,0,0,0,0,0,0,0
2872,0,0,0,0,0,0,0,0,0,1
2873,0,0,0,0,0,1,0,0,1,0
2874,1,0,0,0,0,0,0,0,0,0
2875,1,0,0,0,1,0,1,0,0,0
2876,0,2,1,0,0,1,0,0,1,0
2877,1,0,0,0,0,0,0,0,0,0
2878,1,0,0,0,0,0,0,0,0,0
2879,1,0,0,0,0,0,0,0,0,1
2880,1,0,0,0,0,0,0,1,0,0
2881,0,0,0,0,1,0,0,0,0,0
2882,1,1,1,0,0,0,0,0,0,0
2883,1,0,0,0,0,0,1,0,0,1
2884,0,0,0,0,0,0,0,1,0,0
2885,0,1,0,0,0,0,0,0,0,1
2886,0,0,0,0,0,0,0,0,0,1
2887,0,0,0,0,1,1,0,0,0,0
2888,0,0,0,0,0,0,0,0,0,1
2889,0,1,0,0,0,0,0,0,0,1
2890,0,0,0,0,0,0,0,0,0,1
2891,0,0,0,0,1,0,0,0,1,0
2892,1,0,0,0,0,0,1,0,0,0
2893,1,0,0,0,0,0,0,0,0,0
2894,1,0,0,0,1,0,0,0,0,0
2895,0,0,1,0,0,0,1,0,1,0
2896,1,0,0,0,1,1,0,0,0,0
2897,0,0,0,0,1,0,0,0,0,0
2898,0,0,0,0,1,0,0,0,0,0
2899,1,0,0,0,1,1,0,0,0,0
2900,1,0,0,0,0,0,0,0,0,0
2901,0,0,0,0,0,0,1,1,0,0
2902,1,1,0,0,0,0,0,1,0,0
2903,0,0,1,0,1,0,0,0,0,0
2904,0,1,0,0,0,0,0,0,0,1
2905,1,1,0,0,0,0,1,0,0,0
2906,1,0,0,0,1,0,0,0,0,0
2907,1,0,0,0,1,0,0,0,0,0
2908,1,1,0,0,0,0,0,0,0,0
2909,0,2,0,0,1,0,0,0,0,0
2910,0,1,0,0,1,0,0,0,0,0
2911,1,0,0,0,0,0,0,0,0,0
2912,0,0,0,0,0,0,0,0,0,1
2913,0,0,0,0,1,0,0,0,0,0
2914,1,0,0,0,0,0,0,0,0,0
2915,1,1,0,0,0,0,0,0,0,0
2916,0,0,0,0,1,0,0,0,0,0
2917,1,0,0,0,1,0,0,0,0,0
2918,1,0,0,0,0,0,0,0,0,0
2919,0,0,0,0,0,0,0,0,0,0
2920,0,0,0,0,1,0,1,0,0,0
2921,1,0,0,0,0,0,0,0,0,0
2922,1,0,0,0,1,0,0,0,0,0
2923,1,0,0,0,0,0,0,0,0,0
2924,1,0,0,0,1,0,1,0,0,0
2925,0,0,1,0,1,1,1,0,1,0
2926,1,1,0,0,0,0,0,1,0,0
2927,1,0,0,0,0,0,1,0,0,0
2928,0,0,0,0,1,0,0,0,0,0
2929,0,1,0,0,0,0,0,0,0,1
2930,1,0,0,1,0,0,0,0,0,0
2931,0,0,1,0,0,0,0,0,0,0
2932,1,0,0,0,1,0,0,0,0,0
2933,0,0,0,1,0,0,0,0,0,0
2934,0,0,0,0,1,0,0,0,0,0
2935,1,0,0,0,1,0,1,1,0,0
2936,1,0,0,0,1,0,0,0,0,0
2937,0,0,0,0,1,0,1,0,0,0
2938,0,0,0,1,0,0,0,1,0,0
2939,1,0,0,0,1,0,1,0,0,0
2940,1,0,0,0,0,0,0,0,0,0
2941,1,0,0,1,0,0,0,0,0,0
2942,0,1,0,0,1,0,1,0,0,0
2943,1,0,0,0,0,0,0,0,0,0
2944,0,0,0,0,1,0,0,0,0,0
2945,1,2,0,1,0,0,0,1,0,0
2946,1,0,0,0,0,0,1,0,0,0
2947,0,0,0,0,1,0,0,1,0,0
2948,0,0,0,0,1,1,0,0,0,0
2949,0,0,0,0,1,0,0,0,0,0
2950,1,0,0,0,0,0,0,0,0,0
2951,1,0,0,0,0,0,0,0,0,0
2952,0,0,0,0,0,0,0,0,0,0
2953,1,0,0,0,0,0,0,0,0,0
2954,0,0,0,0,1,0,1,0,0,0
2955,1,0,0,0,1,0,1,0,0,0
2956,1,0,0,0,0,0,0,0,0,0
2957,1,1,0,1,0,0,0,1,0,0
2958,1,0,0,0,0,0,0,0,0,0
2959,1,0,0,0,0,0,0,1,0,0
2960,0,1,0,0,0,0,0,0,0,1
2961,0,1,0,0,1,0,1,0,0,0
2962,1,0,0,0,0,0,0,0,0,0
2963,1,0,0,0,0,0,0,0,0,0
2964,1,0,0,0,0,0,0,0,0,1
2965,0,0,0,1,0,0,0,0,0,0
2966,1,0,0,0,0,0,0,0,0,0
2967,1,0,0,0,1,0,0,0,0,0
2968,1,1,0,0,1,0,0,0,0,0
2969,0,0,0,0,0,0,0,0,0,1
2970,0,0,0,0,1,0,1,0,0,0
2971,0,0,0,0,1,1,0,0,0,0
2972,1,0,0,0,0,0,0,0,0,0
2973,1,0,0,0,1,0,0,1,0,0
2974,0,0,0,0,1,0,0,0,0,0
2975,1,1,0,0,0,0,1,0,0,0
2976,1,0,0,0,1,0,1,0,0,0
2977,0,0,0,0,1,0,0,0,1,0
2978,1,1,0,0,0,0,0,0,0,0
2979,1,0,0,0,0,0,0,0,0,0
2980,1,0,0,0,0,0,0,0,0,0
2981,1,0,0,0,0,0,0,0,0,0
2982,0,2,0,0,1,0,0,1,0,0
2983,0,0,0,0,0,0,0,0,0,0
2984,1,0,0,0,0,0,0,0,0,0
2985,0,0,0,0,1,0,0,0,0,1
2986,0,0,0,0,1,0,0,0,0,0
2987,0,0,0,0,1,0,0,0,0,0
2988,0,0,0,1,0,0,0,0,0,0
2989,1,0,0,0,1,0,1,0,0,0
2990,1,1,0,0,0,0,0,0,0,0
2991,1,0,0,0,0,0,0,0,0,0
2992,1,0,0,0,0,0,0,0,0,0
2993,1,0,0,0,0,0,0,0,0,0
2994,0,0,0,0,1,0,0,0,1,0
2995,1,1,0,1,0,0,0,1,0,0
2996,1,0,0,0,0,0,0,0,0,0
2997,0,0,1,1,0,0,0,0,0,0
2998,1,0,0,0,0,0,0,0,0,0
2999,0,1,0,0,0,0,0,0,0,1
3000,0,4,1,0,0,0,0,1,0,0
3001,1,0,0,0,0,0,0,0,0,0
3002,0,0,0,1,0,0,0,0,0,0
3003,0,0,0,0,1,0,0,0,0,0
3004,1,1,0,0,0,0,0,0,0,0
3005,0,0,1,0,0,1,0,0,0,0
3006,0,0,0,0,0,0,0,0,1,0
3007,1,0,0,0,0,0,0,0,0,0
3008,1,0,0,0,0,0,0,0,0,0
3009,0,0,0,0,1,0,0,0,0,0
3010,0,0,0,0,1,0,0,0,0,0
3011,1,1,0,0,0,0,0,0,0,0
3012,0,0,1,0,1,0,1,0,1,0
3013,1,0,0,0,0,0,0,0,0,0
3014,1,0,0,0,1,0,0,0,0,0
3015,1,0,0,0,0,0,0,0,0,0
3016,0,0,0,0,1,0,1,0,0,0
3017,0,0,0,0,1,0,0,0,0,0
3018,0,2,1,0,1,0,0,0,0,0
3019,0,0,0,1,0,0,0,0,0,0
3020,1,0,1,0,0,0,0,0,0,0
3021,0,0,0,0,0,0,0,0,0,0
3022,0,0,0,0,1,0,0,0,0,0
3023,0,1,0,0,1,1,0,0,1,0
3024,0,0,0,0,1,0,1,0,0,0
3025,1,0,0,0,0,0,0,0,0,1
3026,1,0,0,0,0,0,1,0,0,0
3027,0,0,0,0,0,0,0,0,0,1
3028,0,0,0,0,0,0,0,0,1,0
3029,1,0,0,0,0,0,0,1,0,0
3030,0,0,0,0,0,0,0,0,0,1
3031,0,0,0,0,1,0,0,0,0,0
3032,0,0,0,0,1,0,0,0,0,0
3033,1,0,0,0,0,0,0,0,0,0
3034,0,0,0,0,0,0,0,0,0,1
3035,1,0,0,0,0,0,0,0,0,1
3036,1,0,0,0,0,0,0,0,0,0
3037,1,0,0,0,0,0,0,0,0,0
3038,1,0,0,0,0,0,0,0,0,0
3039,1,0,0,0,1,0,0,0,0,0
3040,0,0,0,0,1,0,0,0,0,0
3041,1,0,0,0,1,0,1,1,0,0
3042,1,2,1,0,1,0,0,0,0,0
3043,0,2,0,0,0,0,0,0,1,1
3044,0,0,0,0,1,0,1,0,0,0
3045,1,0,1,0,0,1,0,0,0,0
3046,0,3,1,1,0,0,0,0,1,0
3047,1,3,1,1,1,0,0,0,1,0
3048,1,1,1,0,1,1,0,0,0,0
3049,0,2,1,1,1,0,0,0,0,0
3050,1,0,0,1,0,0,0,0,0,0
3051,1,0,0,0,1,0,0,0,0,0
3052,0,1,1,1,0,0,0,1,0,0
3053,0,3,1,0,1,0,0,0,0,0
3054,0,1,0,0,1,0,1,0,0,0
3055,0,0,0,0,1,0,0,0,1,0
3056,1,0,0,0,1,0,0,0,0,0
3057,0,2,0,0,1,1,0,0,1,0
3058,0,1,0,0,0,1,0,0,0,1
3059,0,2,0,0,1,0,0,1,1,0
3060,0,0,0,0,0,0,0,0,0,1
3061,0,1,0,0,1,0,0,0,0,0
3062,0,1,0,0,1,0,1,0,0,0
3063,1,0,0,0,1,0,0,0,0,0
